"a diplodocus","Grassy hills","dawn","very tough","extremely slow."
"a diplodocus","Grassy hills","day","very tough","extremely slow."
"a diplodocus","Grassy hills","night","very tough","extremely slow."
"a diplodocus","Grassy plains","night","very tough","extremely slow."
"a diplodocus","In The Woods","dawn","very tough","extremely slow."
"a diplodocus","In The Woods","day","very tough","extremely slow."
"a diplodocus","In a swamp","dawn","very tough","extremely slow."
"a diplodocus","In a swamp","day","very tough","extremely slow."
"a diplodocus","In a swamp","night","very tough","extremely slow."
"a diplodocus","Swampland","day","very tough","extremely slow."
"a diplodocus","Swampland","dusk","very tough","extremely slow."
"a diplodocus","Swampland","night","very tough","extremely slow."
"a diplodocus","Woodland","day","very tough","extremely slow."
"a diplodocus","Woodland","night","very tough","extremely slow."
"a dodo","A Thick Forest","day","vicious","extremely slow."
"a dodo","A Thick Forest","dusk","vicious","extremely slow."
"a dodo","Forestland","day","vicious","extremely slow."
"a dodo","In A Dense Forest","day","vicious","extremely slow."
"a dodo","In A Dense Forest","dusk","vicious","extremely slow."
"a doe","A Thick Forest","dawn","agile","lacks aggression."
"a doe","A Thick Forest","day","agile","lacks aggression."
"a doe","A Thick Forest","dusk","agile","lacks aggression."
"a doe","Dry grasses","dusk","agile","lacks aggression."
"a doe","Forestland","day","agile","lacks aggression."
"a doe","Forestland","dusk","agile","lacks aggression."
"a doe","Grasslands","dusk","agile","lacks aggression."
"a doe","Grassy hills","dawn","agile","lacks aggression."
"a doe","Hot grasslands","day","agile","lacks aggression."
"a doe","In A Dense Forest","day","agile","lacks aggression."
"a doe","In A Dense Forest","dusk","agile","lacks aggression."
"a dog","A Wooded Area","dawn","swift and agile","frail."
"a dog","A Wooded Area","day","swift and agile","frail."
"a dog","A Wooded Area","night","swift and agile","frail."
"a dog","Dry grasses","day","swift and agile","frail."
"a dog","Dry grasses","dusk","swift and agile","frail."
"a dog","Dry grasses","night","swift and agile","frail."
"a dog","Grasslands","day","swift and agile","frail."
"a dog","Grasslands","night","swift and agile","frail."
"a dog","Grassy hills","night","swift and agile","frail."
"a dog","Grassy plains","dusk","swift and agile","frail."
"a dog","Grassy plains","night","swift and agile","frail."
"a dog","Hot grasslands","dusk","swift and agile","frail."
"a dog","Hot grasslands","night","swift and agile","frail."
"a dog","In The Woods","dawn","swift and agile","frail."
"a dog","In The Woods","day","swift and agile","frail."
"a dog","In The Woods","night","swift and agile","frail."
"a dog","Sparse grassland","dawn","swift and agile","frail."
"a dog","Sparse grassland","day","swift and agile","frail."
"a dog","Sparse grassland","night","swift and agile","frail."
"a dog","Woodland","dusk","swift and agile","frail."
"a dog","Woodland","night","swift and agile","frail."
"a donkey","A Wooded Area","day","very tough","docile."
"a donkey","A Wooded Area","dusk","very tough","docile."
"a donkey","Base Of The Mountains","dawn","very tough","docile."
"a donkey","Base Of The Mountains","day","very tough","docile."
"a donkey","Base Of The Mountains","dusk","very tough","docile."
"a donkey","Grasslands","dusk","very tough","docile."
"a donkey","Grassy plains","day","very tough","docile."
"a donkey","Mountain Base","day","very tough","docile."
"a donkey","Rocky Mountain Base","dawn","very tough","docile."
"a donkey","Rocky Mountain Base","day","very tough","docile."
"a donkey","Rocky Mountain Base","dusk","very tough","docile."
"a donkey","Woodland","dusk","very tough","docile."
"a drake","Dry grasses","day","swift and agile","extremely docile."
"a drake","Grasslands","dusk","swift and agile","extremely docile."
"a drake","Grassy hills","dusk","swift and agile","extremely docile."
"a drake","In a lake","day","swift and agile","extremely docile."
"a drake","In a lake","dusk","swift and agile","extremely docile."
"a drake","In a swamp","dawn","swift and agile","extremely docile."
"a drake","Shallow lake waters","dawn","swift and agile","extremely docile."
"a drake","Sparse grassland","dawn","swift and agile","extremely docile."
"a drake","Swampland","dusk","swift and agile","extremely docile."
"a duckling","A fetid swamp","day","swift and agile","extremely docile."
"a duckling","A fetid swamp","dusk","swift and agile","extremely docile."
"a duckling","A lake","dusk","swift and agile","extremely docile."
"a duckling","Grassy hills","dawn","swift and agile","extremely docile."
"a duckling","Grassy hills","day","swift and agile","extremely docile."
"a duckling","In a swamp","dawn","swift and agile","extremely docile."
"a duckling","In a swamp","dusk","swift and agile","extremely docile."
"a duckling","Shallow lake waters","day","swift and agile","extremely docile."
"a duckling","Swampland","day","swift and agile","extremely docile."
"a duckling","Swampland","dusk","swift and agile","extremely docile."
"a falcon","Deep snow","dawn","vicious","somewhat sluggish."
"a falcon","Deep snow","day","vicious","somewhat sluggish."
"a falcon","Deep snow","dusk","vicious","somewhat sluggish."
"a falcon","Deep, soft snow","day","vicious","somewhat sluggish."
"a falcon","Dense rainforest","dusk","vicious","somewhat sluggish."
"a falcon","Dry grasses","dusk","vicious","somewhat sluggish."
"a falcon","Forestland","day","vicious","somewhat sluggish."
"a falcon","Forestland","dusk","vicious","somewhat sluggish."
"a falcon","Grassy hills","dusk","vicious","somewhat sluggish."
"a falcon","Grassy plains","dawn","vicious","somewhat sluggish."
"a falcon","Grassy plains","dusk","vicious","somewhat sluggish."
"a falcon","Harsh Icelands","dawn","vicious","somewhat sluggish."
"a falcon","In A Dense Forest","dusk","vicious","somewhat sluggish."
"a falcon","In The Woods","day","vicious","somewhat sluggish."
"a falcon","In a jungle","day","vicious","somewhat sluggish."
"a falcon","In a rainforest","dusk","vicious","somewhat sluggish."
"a falcon","Jungle","dawn","vicious","somewhat sluggish."
"a falcon","Rainforest","day","vicious","somewhat sluggish."
"a falcon","Snowfields","day","vicious","somewhat sluggish."
"a falcon","Snowfields","dusk","vicious","somewhat sluggish."
"a falcon","Sparse grassland","dawn","vicious","somewhat sluggish."
"a falcon","Sparse grassland","day","vicious","somewhat sluggish."
"a falcon","Woodland","day","vicious","somewhat sluggish."
"a ferret","A Thick Forest","night","vicious","extremely frail."
"a ferret","A Wooded Area","night","vicious","extremely frail."
"a ferret","A sandy desert","night","vicious","extremely frail."
"a ferret","Barren desert","night","vicious","extremely frail."
"a ferret","Base Of The Mountains","night","vicious","extremely frail."
"a ferret","Dry grasses","night","vicious","extremely frail."
"a ferret","Forestland","night","vicious","extremely frail."
"a ferret","Grassy hills","night","vicious","extremely frail."
"a ferret","Grassy plains","night","vicious","extremely frail."
"a ferret","Hot desert sands","night","vicious","extremely frail."
"a ferret","Hot grasslands","night","vicious","extremely frail."
"a ferret","In A Dense Forest","night","vicious","extremely frail."
"a ferret","In The Woods","night","vicious","extremely frail."
"a ferret","Mountain Base","night","vicious","extremely frail."
"a ferret","Rocky Mountain Base","night","vicious","extremely frail."
"a finch","A Thick Forest","dawn","very swift and agile","extremely frail."
"a finch","A Thick Forest","day","very swift and agile","extremely frail."
"a finch","Dense rainforest","day","very swift and agile","extremely frail."
"a finch","Dense rainforest","dusk","very swift and agile","extremely frail."
"a finch","Dry grasses","day","very swift and agile","extremely frail."
"a finch","Forestland","day","very swift and agile","extremely frail."
"a finch","Forestland","dusk","very swift and agile","extremely frail."
"a finch","Grasslands","day","very swift and agile","extremely frail."
"a finch","Grassy hills","day","very swift and agile","extremely frail."
"a finch","Grassy hills","dusk","very swift and agile","extremely frail."
"a finch","Grassy plains","dawn","very swift and agile","extremely frail."
"a finch","Grassy plains","day","very swift and agile","extremely frail."
"a finch","Hot grasslands","dusk","very swift and agile","extremely frail."
"a finch","In A Dense Forest","dawn","very swift and agile","extremely frail."
"a finch","In A Dense Forest","day","very swift and agile","extremely frail."
"a finch","In A Dense Forest","dusk","very swift and agile","extremely frail."
"a finch","In The Woods","day","very swift and agile","extremely frail."
"a finch","Jungle","day","very swift and agile","extremely frail."
"a finch","Sparse grassland","dusk","very swift and agile","extremely frail."
"a finch","Woodland","day","very swift and agile","extremely frail."
"a finch","Woodland","dusk","very swift and agile","extremely frail."
"a firefly","A fetid swamp","night","extremely swift and agile","extremely frail."
"a firefly","In a swamp","night","extremely swift and agile","extremely frail."
"a firefly","Swampland","night","extremely swift and agile","extremely frail."
"a flyer","A Wooded Area","night","average toughness","lacks aggression."
"a flyer","Dry grasses","night","average toughness","lacks aggression."
"a flyer","Grasslands","night","average toughness","lacks aggression."
"a flyer","Grassy hills","dawn","average toughness","lacks aggression."
"a flyer","Grassy hills","night","average toughness","lacks aggression."
"a flyer","Grassy plains","day","average toughness","lacks aggression."
"a flyer","Grassy plains","night","average toughness","lacks aggression."
"a flyer","Hot grasslands","dawn","average toughness","lacks aggression."
"a flyer","Hot grasslands","day","average toughness","lacks aggression."
"a flyer","Hot grasslands","dusk","average toughness","lacks aggression."
"a flyer","Hot grasslands","night","average toughness","lacks aggression."
"a flyer","Sparse grassland","night","average toughness","lacks aggression."
"a flyer","Woodland","day","average toughness","lacks aggression."
"a flying squirrel","A Thick Forest","day","extremely swift and agile","docile."
"a flying squirrel","A Thick Forest","dusk","extremely swift and agile","docile."
"a flying squirrel","A Wooded Area","dawn","extremely swift and agile","docile."
"a flying squirrel","Forestland","day","extremely swift and agile","docile."
"a flying squirrel","Forestland","dusk","extremely swift and agile","docile."
"a flying squirrel","Grasslands","dusk","extremely swift and agile","docile."
"a flying squirrel","Grassy hills","dawn","extremely swift and agile","docile."
"a flying squirrel","Grassy hills","day","extremely swift and agile","docile."
"a flying squirrel","Grassy plains","day","extremely swift and agile","docile."
"a flying squirrel","Grassy plains","dusk","extremely swift and agile","docile."
"a flying squirrel","In A Dense Forest","dawn","extremely swift and agile","docile."
"a flying squirrel","In A Dense Forest","day","extremely swift and agile","docile."
"a flying squirrel","In The Woods","dusk","extremely swift and agile","docile."
"a flying squirrel","Woodland","day","extremely swift and agile","docile."
"a fox","A Thick Forest","day","agile","frail."
"a fox","Barren icefields","dawn","agile","frail."
"a fox","Barren icefields","day","agile","frail."
"a fox","Deep snow","dawn","agile","frail."
"a fox","Deep snow","day","agile","frail."
"a fox","Deep snow","dusk","agile","frail."
"a fox","Deep, soft snow","dawn","agile","frail."
"a fox","Deep, soft snow","day","agile","frail."
"a fox","Deep, soft snow","dusk","agile","frail."
"a fox","Forestland","dawn","agile","frail."
"a fox","Forestland","day","agile","frail."
"a fox","Grasslands","dusk","agile","frail."
"a fox","Grassy hills","day","agile","frail."
"a fox","Grassy hills","dusk","agile","frail."
"a fox","Harsh Icelands","dawn","agile","frail."
"a fox","Harsh Icelands","dusk","agile","frail."
"a fox","Icy tundra","dawn","agile","frail."
"a fox","Icy tundra","dusk","agile","frail."
"a fox","In A Dense Forest","day","agile","frail."
"a fox","Snowfields","day","agile","frail."
"a fox","Snowfields","dusk","agile","frail."
"a frog","A fetid swamp","night","very tough","extremely docile."
"a frog","A lake","night","very tough","extremely docile."
"a frog","A shallow lake","night","very tough","extremely docile."
"a frog","Crossing The River","night","very tough","extremely docile."
"a frog","Edge of a lake","night","very tough","extremely docile."
"a frog","In The River","night","very tough","extremely docile."
"a frog","In a lake","night","very tough","extremely docile."
"a frog","In a swamp","night","very tough","extremely docile."
"a frog","On The Riverbed","night","very tough","extremely docile."
"a frog","Shallow lake waters","night","very tough","extremely docile."
"a frog","Swampland","night","very tough","extremely docile."
"a frog","The edge of a lake","night","very tough","extremely docile."
"a funnel web spider","A Thick Forest","dawn","vicious","very frail."
"a funnel web spider","A Thick Forest","day","vicious","very frail."
"a funnel web spider","A Thick Forest","dusk","vicious","very frail."
"a funnel web spider","A Thick Forest","night","vicious","very frail."
"a funnel web spider","Dense jungle","day","vicious","very frail."
"a funnel web spider","Forestland","dawn","vicious","very frail."
"a funnel web spider","Forestland","day","vicious","very frail."
"a funnel web spider","Forestland","dusk","vicious","very frail."
"a funnel web spider","Forestland","night","vicious","very frail."
"a funnel web spider","Grasslands","dusk","vicious","very frail."
"a funnel web spider","Grasslands","night","vicious","very frail."
"a funnel web spider","Grassy hills","night","vicious","very frail."
"a funnel web spider","Grassy plains","dawn","vicious","very frail."
"a funnel web spider","Grassy plains","night","vicious","very frail."
"a funnel web spider","Hot grasslands","night","vicious","very frail."
"a funnel web spider","In A Dense Forest","day","vicious","very frail."
"a funnel web spider","In A Dense Forest","dusk","vicious","very frail."
"a funnel web spider","In A Dense Forest","night","vicious","very frail."
"a funnel web spider","In a jungle","dawn","vicious","very frail."
"a funnel web spider","In a jungle","day","vicious","very frail."
"a funnel web spider","In a jungle","night","vicious","very frail."
"a funnel web spider","Jungle","dawn","vicious","very frail."
"a funnel web spider","Jungle","night","vicious","very frail."
"a funnel web spider","Sparse grassland","day","vicious","very frail."
"a funnel web spider","Sparse grassland","dusk","vicious","very frail."
"a funnel web spider","Sparse grassland","night","vicious","very frail."
"a gecko","Base Of The Mountains","dawn","swift and agile","docile."
"a gecko","Base Of The Mountains","day","swift and agile","docile."
"a gecko","Base Of The Mountains","dusk","swift and agile","docile."
"a gecko","Base Of The Mountains","night","swift and agile","docile."
"a gecko","Dense jungle","dawn","swift and agile","docile."
"a gecko","Dense jungle","night","swift and agile","docile."
"a gecko","Dry grasses","day","swift and agile","docile."
"a gecko","Dry grasses","dusk","swift and agile","docile."
"a gecko","Dry grasses","night","swift and agile","docile."
"a gecko","Hot grasslands","day","swift and agile","docile."
"a gecko","Hot grasslands","night","swift and agile","docile."
"a gecko","In a jungle","dawn","swift and agile","docile."
"a gecko","In a jungle","dusk","swift and agile","docile."
"a gecko","In a jungle","night","swift and agile","docile."
"a gecko","Jungle","night","swift and agile","docile."
"a gecko","Mountain Base","dawn","swift and agile","docile."
"a gecko","Mountain Base","day","swift and agile","docile."
"a gecko","Mountain Base","dusk","swift and agile","docile."
"a gecko","Mountain Base","night","swift and agile","docile."
"a gecko","Rocky Mountain Base","dawn","swift and agile","docile."
"a gecko","Rocky Mountain Base","day","swift and agile","docile."
"a gecko","Rocky Mountain Base","dusk","swift and agile","docile."
"a gecko","Rocky Mountain Base","night","swift and agile","docile."
"a gecko","Sparse grassland","night","swift and agile","docile."
"a gila monster","A sandy desert","dawn","aggressive","somewhat sluggish."
"a gila monster","A sandy desert","day","aggressive","somewhat sluggish."
"a gila monster","A sandy desert","night","aggressive","somewhat sluggish."
"a gila monster","Barren desert","dawn","aggressive","somewhat sluggish."
"a gila monster","Barren desert","dusk","aggressive","somewhat sluggish."
"a gila monster","Dry grasses","day","aggressive","somewhat sluggish."
"a gila monster","Dry grasses","night","aggressive","somewhat sluggish."
"a gila monster","Hot desert sands","day","aggressive","somewhat sluggish."
"a gila monster","Hot desert sands","night","aggressive","somewhat sluggish."
"a gila monster","Hot grasslands","dawn","aggressive","somewhat sluggish."
"a gila monster","Hot grasslands","day","aggressive","somewhat sluggish."
"a gila monster","Hot grasslands","night","aggressive","somewhat sluggish."
"a gila monster","Sparse grassland","day","aggressive","somewhat sluggish."
"a gila monster","Sparse grassland","dusk","aggressive","somewhat sluggish."
"a gila monster","Sparse grassland","night","aggressive","somewhat sluggish."
"a giraffe","Dry grasses","dawn","very swift and agile","extremely docile."
"a giraffe","Dry grasses","day","very swift and agile","extremely docile."
"a giraffe","Dry grasses","dusk","very swift and agile","extremely docile."
"a giraffe","Dry grasses","night","very swift and agile","extremely docile."
"a giraffe","Grasslands","dawn","very swift and agile","extremely docile."
"a giraffe","Grasslands","dusk","very swift and agile","extremely docile."
"a giraffe","Grasslands","night","very swift and agile","extremely docile."
"a giraffe","Grassy hills","dawn","very swift and agile","extremely docile."
"a giraffe","Grassy hills","day","very swift and agile","extremely docile."
"a giraffe","Grassy hills","night","very swift and agile","extremely docile."
"a giraffe","Grassy plains","day","very swift and agile","extremely docile."
"a giraffe","Grassy plains","dusk","very swift and agile","extremely docile."
"a giraffe","Grassy plains","night","very swift and agile","extremely docile."
"a giraffe","Hot grasslands","dawn","very swift and agile","extremely docile."
"a giraffe","Hot grasslands","dusk","very swift and agile","extremely docile."
"a giraffe","Hot grasslands","night","very swift and agile","extremely docile."
"a giraffe","Sparse grassland","day","very swift and agile","extremely docile."
"a giraffe","Sparse grassland","night","very swift and agile","extremely docile."
"a goat","A Wooded Area","dusk","robust","somewhat sluggish."
"a goat","Base Of The Mountains","day","robust","somewhat sluggish."
"a goat","Base Of The Mountains","dusk","robust","somewhat sluggish."
"a goat","Grasslands","dusk","robust","somewhat sluggish."
"a goat","Grassy plains","dusk","robust","somewhat sluggish."
"a goat","High up in the rocky mountains","dawn","robust","somewhat sluggish."
"a goat","High up in the rocky mountains","day","robust","somewhat sluggish."
"a goat","High up in the rocky mountains","dusk","robust","somewhat sluggish."
"a goat","In the mountains","dawn","robust","somewhat sluggish."
"a goat","In the mountains","day","robust","somewhat sluggish."
"a goat","In the mountains","dusk","robust","somewhat sluggish."
"a goat","Mountain Base","dawn","robust","somewhat sluggish."
"a goat","Mountain Base","day","robust","somewhat sluggish."
"a goat","Mountain Base","dusk","robust","somewhat sluggish."
"a goat","Rocky Mountain Base","day","robust","somewhat sluggish."
"a goat","Rocky Mountain Base","dusk","robust","somewhat sluggish."
"a goat","Up in the mountains","dawn","robust","somewhat sluggish."
"a goat","Up in the mountains","day","robust","somewhat sluggish."
"a goat","Up in the mountains","dusk","robust","somewhat sluggish."
"a goose","A lake","dawn","tough","extremely docile."
"a goose","A lake","dusk","tough","extremely docile."
"a goose","A shallow lake","day","tough","extremely docile."
"a goose","Edge of a lake","day","tough","extremely docile."
"a goose","Edge of a lake","dusk","tough","extremely docile."
"a goose","In a lake","dawn","tough","extremely docile."
"a goose","Shallow lake waters","day","tough","extremely docile."
"a goose","The edge of a lake","dawn","tough","extremely docile."
"a goose","The edge of a lake","day","tough","extremely docile."
"a gorilla","Dense jungle","dawn","average toughness","very slow."
"a gorilla","Dense jungle","dusk","average toughness","very slow."
"a gorilla","Dense jungle","night","average toughness","very slow."
"a gorilla","Dense rainforest","dusk","average toughness","very slow."
"a gorilla","In a jungle","night","average toughness","very slow."
"a gorilla","In a rainforest","day","average toughness","very slow."
"a gorilla","In a rainforest","night","average toughness","very slow."
"a gorilla","Jungle","day","average toughness","very slow."
"a gorilla","Jungle","dusk","average toughness","very slow."
"a gorilla","Jungle","night","average toughness","very slow."
"a gorilla","Rainforest","day","average toughness","very slow."
"a greyhound","A Wooded Area","night","aggressive","frail."
"a greyhound","Dry grasses","day","aggressive","frail."
"a greyhound","Dry grasses","dusk","aggressive","frail."
"a greyhound","Dry grasses","night","aggressive","frail."
"a greyhound","Grasslands","day","aggressive","frail."
"a greyhound","Grasslands","night","aggressive","frail."
"a greyhound","Grassy hills","day","aggressive","frail."
"a greyhound","Grassy hills","dusk","aggressive","frail."
"a greyhound","Grassy hills","night","aggressive","frail."
"a greyhound","Grassy plains","dawn","aggressive","frail."
"a greyhound","Grassy plains","dusk","aggressive","frail."
"a greyhound","Grassy plains","night","aggressive","frail."
"a greyhound","Hot grasslands","night","aggressive","frail."
"a greyhound","In The Woods","dawn","aggressive","frail."
"a greyhound","In The Woods","day","aggressive","frail."
"a greyhound","In The Woods","night","aggressive","frail."
"a greyhound","Sparse grassland","night","aggressive","frail."
"a greyhound","Woodland","night","aggressive","frail."
"a grizzly bear","A Thick Forest","dawn","very aggressive","extremely slow."
"a grizzly bear","A Thick Forest","day","very aggressive","extremely slow."
"a grizzly bear","Forestland","dawn","very aggressive","extremely slow."
"a grizzly bear","Forestland","day","very aggressive","extremely slow."
"a grizzly bear","Forestland","dusk","very aggressive","extremely slow."
"a grizzly bear","Grasslands","dusk","very aggressive","extremely slow."
"a grizzly bear","Grassy hills","dawn","very aggressive","extremely slow."
"a grizzly bear","Grassy hills","day","very aggressive","extremely slow."
"a grizzly bear","Grassy hills","dusk","very aggressive","extremely slow."
"a grizzly bear","Grassy plains","day","very aggressive","extremely slow."
"a grizzly bear","In The Woods","day","very aggressive","extremely slow."
"a grizzly bear","In The Woods","dusk","very aggressive","extremely slow."
"a ground sloth","A Thick Forest","dawn","very tough","extremely slow."
"a ground sloth","A Thick Forest","day","very tough","extremely slow."
"a ground sloth","A Thick Forest","dusk","very tough","extremely slow."
"a ground sloth","Dense jungle","day","very tough","extremely slow."
"a ground sloth","Forestland","day","very tough","extremely slow."
"a ground sloth","Forestland","dusk","very tough","extremely slow."
"a ground sloth","Grasslands","dusk","very tough","extremely slow."
"a ground sloth","Grassy hills","day","very tough","extremely slow."
"a ground sloth","Grassy plains","day","very tough","extremely slow."
"a ground sloth","Grassy plains","dusk","very tough","extremely slow."
"a ground sloth","In A Dense Forest","dawn","very tough","extremely slow."
"a ground sloth","In A Dense Forest","day","very tough","extremely slow."
"a ground sloth","In A Dense Forest","dusk","very tough","extremely slow."
"a ground sloth","In The Woods","dusk","very tough","extremely slow."
"a ground sloth","In a jungle","day","very tough","extremely slow."
"a ground sloth","In a jungle","dusk","very tough","extremely slow."
"a ground sloth","In a rainforest","dusk","very tough","extremely slow."
"a ground sloth","Jungle","day","very tough","extremely slow."
"a ground sloth","Rainforest","day","very tough","extremely slow."
"a ground sloth","Rainforest","dusk","very tough","extremely slow."
"a ground sloth","Woodland","dusk","very tough","extremely slow."
"a hamster","A Thick Forest","dawn","extremely swift and agile","very frail."
"a hamster","A Thick Forest","day","extremely swift and agile","very frail."
"a hamster","A Thick Forest","dusk","extremely swift and agile","very frail."
"a hamster","A Thick Forest","night","extremely swift and agile","very frail."
"a hamster","A Wooded Area","dawn","extremely swift and agile","very frail."
"a hamster","A Wooded Area","night","extremely swift and agile","very frail."
"a hamster","Dense rainforest","night","extremely swift and agile","very frail."
"a hamster","Forestland","dawn","extremely swift and agile","very frail."
"a hamster","Forestland","day","extremely swift and agile","very frail."
"a hamster","Forestland","dusk","extremely swift and agile","very frail."
"a hamster","Forestland","night","extremely swift and agile","very frail."
"a hamster","In A Dense Forest","dawn","extremely swift and agile","very frail."
"a hamster","In A Dense Forest","day","extremely swift and agile","very frail."
"a hamster","In A Dense Forest","dusk","extremely swift and agile","very frail."
"a hamster","In A Dense Forest","night","extremely swift and agile","very frail."
"a hamster","In The Woods","dusk","extremely swift and agile","very frail."
"a hamster","In The Woods","night","extremely swift and agile","very frail."
"a hamster","In a rainforest","dawn","extremely swift and agile","very frail."
"a hamster","In a rainforest","night","extremely swift and agile","very frail."
"a hamster","Rainforest","night","extremely swift and agile","very frail."
"a hamster","Woodland","night","extremely swift and agile","very frail."
"a hawk","A Thick Forest","day","vicious","very frail."
"a hawk","A Thick Forest","dusk","vicious","very frail."
"a hawk","Dense rainforest","dusk","vicious","very frail."
"a hawk","Dry grasses","day","vicious","very frail."
"a hawk","Forestland","dawn","vicious","very frail."
"a hawk","Forestland","day","vicious","very frail."
"a hawk","Forestland","dusk","vicious","very frail."
"a hawk","Grasslands","dusk","vicious","very frail."
"a hawk","Grassy hills","day","vicious","very frail."
"a hawk","Hot grasslands","dusk","vicious","very frail."
"a hawk","In A Dense Forest","dawn","vicious","very frail."
"a hawk","In A Dense Forest","day","vicious","very frail."
"a hawk","In a jungle","day","vicious","very frail."
"a hawk","In a jungle","dusk","vicious","very frail."
"a hawk","Woodland","day","vicious","very frail."
"a hedgehog","Dry grasses","dawn","robust","docile."
"a hedgehog","Dry grasses","dusk","robust","docile."
"a hedgehog","Dry grasses","night","robust","docile."
"a hedgehog","Hot grasslands","day","robust","docile."
"a hedgehog","Hot grasslands","night","robust","docile."
"a hedgehog","Sparse grassland","night","robust","docile."
"a hen","A Thick Forest","day","agile","frail."
"a hen","A Thick Forest","dusk","agile","frail."
"a hen","A Thick Forest","night","agile","frail."
"a hen","A Wooded Area","day","swift and agile","extremely docile."
"a hen","A Wooded Area","night","agile","frail."
"a hen","A fetid swamp","dawn","swift and agile","extremely docile."
"a hen","A fetid swamp","day","swift and agile","extremely docile."
"a hen","A lake","day","swift and agile","extremely docile."
"a hen","A shallow lake","day","swift and agile","extremely docile."
"a hen","Dry grasses","day","swift and agile","extremely docile."
"a hen","Dry grasses","dusk","swift and agile","extremely docile."
"a hen","Forestland","dawn","agile","frail."
"a hen","Forestland","night","agile","frail."
"a hen","Grasslands","dawn","agile","frail."
"a hen","Grasslands","night","agile","frail."
"a hen","Grassy hills","dawn","swift and agile","extremely docile."
"a hen","Grassy hills","day","agile","frail."
"a hen","Grassy hills","day","swift and agile","extremely docile."
"a hen","Grassy hills","dusk","swift and agile","extremely docile."
"a hen","Grassy hills","night","agile","frail."
"a hen","Grassy plains","day","swift and agile","extremely docile."
"a hen","Grassy plains","dusk","swift and agile","extremely docile."
"a hen","Grassy plains","night","agile","frail."
"a hen","Hot grasslands","dusk","swift and agile","extremely docile."
"a hen","In A Dense Forest","dawn","agile","frail."
"a hen","In A Dense Forest","day","agile","frail."
"a hen","In A Dense Forest","dusk","agile","frail."
"a hen","In A Dense Forest","night","agile","frail."
"a hen","In The Woods","day","agile","frail."
"a hen","In The Woods","dusk","swift and agile","extremely docile."
"a hen","In The Woods","night","agile","frail."
"a hen","In a swamp","day","swift and agile","extremely docile."
"a hen","Shallow lake waters","day","swift and agile","extremely docile."
"a hen","Swampland","dusk","swift and agile","extremely docile."
"a hen","Woodland","day","swift and agile","extremely docile."
"a hen","Woodland","dusk","swift and agile","extremely docile."
"a hen","Woodland","night","agile","frail."
"a hornet","A Thick Forest","dawn","agile","lacks aggression."
"a hornet","A Thick Forest","day","agile","lacks aggression."
"a hornet","A Thick Forest","dusk","agile","lacks aggression."
"a hornet","Dense jungle","day","agile","lacks aggression."
"a hornet","Forestland","day","agile","lacks aggression."
"a hornet","Forestland","dusk","agile","lacks aggression."
"a hornet","Grasslands","dusk","agile","lacks aggression."
"a hornet","Grassy hills","dawn","agile","lacks aggression."
"a hornet","Grassy hills","day","agile","lacks aggression."
"a hornet","Grassy plains","dusk","agile","lacks aggression."
"a hornet","In A Dense Forest","day","agile","lacks aggression."
"a hornet","In A Dense Forest","dusk","agile","lacks aggression."
"a hornet","In The Woods","dawn","agile","lacks aggression."
"a hornet","In The Woods","day","agile","lacks aggression."
"a hornet","In a jungle","dawn","agile","lacks aggression."
"a hornet","In a jungle","day","agile","lacks aggression."
"a hornet","In a jungle","dusk","agile","lacks aggression."
"a hornet","In a rainforest","day","agile","lacks aggression."
"a hornet","Jungle","dusk","agile","lacks aggression."
"a hummingbird","A Thick Forest","day","extremely swift and agile","extremely docile."
"a hummingbird","A Thick Forest","dusk","extremely swift and agile","extremely docile."
"a hummingbird","Dense jungle","day","extremely swift and agile","extremely docile."
"a hummingbird","Dense rainforest","dusk","extremely swift and agile","extremely docile."
"a hummingbird","In A Dense Forest","dawn","extremely swift and agile","extremely docile."
"a hummingbird","In A Dense Forest","day","extremely swift and agile","extremely docile."
"a hummingbird","In a jungle","dawn","extremely swift and agile","extremely docile."
"a hummingbird","In a jungle","day","extremely swift and agile","extremely docile."
"a hummingbird","In a jungle","dusk","extremely swift and agile","extremely docile."
"a hummingbird","In a rainforest","day","extremely swift and agile","extremely docile."
"a hummingbird","Jungle","day","extremely swift and agile","extremely docile."
"a hummingbird","Jungle","dusk","extremely swift and agile","extremely docile."
"a huntsman spider","A Thick Forest","dawn","agile","frail."
"a huntsman spider","A Thick Forest","day","agile","frail."
"a huntsman spider","A Thick Forest","dusk","agile","frail."
"a huntsman spider","A Thick Forest","night","agile","frail."
"a huntsman spider","Dense jungle","dawn","agile","frail."
"a huntsman spider","Dense jungle","night","agile","frail."
"a huntsman spider","Dry grasses","dawn","agile","frail."
"a huntsman spider","Dry grasses","day","agile","frail."
"a huntsman spider","Dry grasses","night","agile","frail."
"a huntsman spider","Forestland","dawn","agile","frail."
"a huntsman spider","Forestland","day","agile","frail."
"a huntsman spider","Forestland","dusk","agile","frail."
"a huntsman spider","Forestland","night","agile","frail."
"a huntsman spider","Grasslands","day","agile","frail."
"a huntsman spider","Grasslands","night","agile","frail."
"a huntsman spider","Grassy hills","day","agile","frail."
"a huntsman spider","Grassy hills","night","agile","frail."
"a huntsman spider","Grassy plains","dusk","agile","frail."
"a huntsman spider","Hot grasslands","dusk","agile","frail."
"a huntsman spider","Hot grasslands","night","agile","frail."
